Unnamed: 0,factoryId,lineId,machineId,parameter,value,timestamp,packetCount,recordTimestamp
255412,Granit,Glazur4,Press,UrunNo,0,2025-07-02 00:08:11.477000+00:00,213178.0,2025-07-02 00:08:14.533000+00:00
255413,Granit,Glazur4,Press,SistemBasinci,0,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255414,Granit,Glazur4,Press,ArizaAlarmMesaji1,0,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255415,Granit,Glazur4,Press,ArizaAlarmMesaji3,0,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255416,Granit,Glazur4,Press,SorunAlarmMesaji5,1792,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255417,Granit,Glazur4,Press,SorunAlarmMesaji6,0,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255418,Granit,Glazur4,Press,SorunAlarmMesaji7,5377,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255419,Granit,Glazur4,Press,SorunAlarmMesaji9,289771521,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255420,Granit,Glazur4,Press,SorunAlarmMesaji10,16777216,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255421,Granit,Glazur4,Press,BasincliOransalValfGeriBildirimi,3.47,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255422,Granit,Glazur4,Press,IsinOransalValfVer,0,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255423,Granit,Glazur4,Press,BaskiSuresi,4374,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255424,Granit,Glazur4,Press,PreslemeHizi,69,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255425,Granit,Glazur4,Press,MaksimumBasinc,24.21,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255426,Granit,Glazur4,Press,VardiyaSayisi,1604,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255427,Granit,Glazur4,Press,VardiyaSayisi2,1422.9,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255428,Granit,Glazur4,Press,KamyonDurusSuresi,184989.53,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255429,Granit,Glazur4,Press,Ataletselpresleme,204,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255430,Granit,Glazur4,Press,BirincilPresleme,244,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255431,Granit,Glazur4,Press,UcuncuBasinc,0,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255432,Granit,Glazur4,Press,UcuncuEgzoz,0,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255433,Granit,Glazur4,Press,EnerjiGeriKazanimi,0,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255434,Granit,Glazur4,Press,BirincilBasinckN,1395,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255435,Granit,Glazur4,Press,DorduncuBasinckN,8424,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255436,Granit,Glazur4,Press,BirincilBasincMPa,1.02,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255437,Granit,Glazur4,Press,DorduncuBasincMPa,6.16,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255438,Granit,Glazur4,Press,IkincilEgzozYuksekligi,0,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255439,Granit,Glazur4,Press,DorduncuEgzozYuksekligi,0,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255440,Granit,Glazur4,Press,HatAkimiB,87.58,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255441,Granit,Glazur4,Press,VardiyaBirimiEnerjiTuketimi,0.26,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255442,Granit,Glazur4,Press,ToplamBirimEnerjiTuketimi,0.33,2025-07-02 00:08:16.560000+00:00,213179.0,2025-07-02 00:08:20.458000+00:00
255443,Granit,Glazur4,Press,EjektorKonumu,0.54,2025-07-02 00:08:26.744000+00:00,213181.0,2025-07-02 00:08:29.524000+00:00
255444,Granit,Glazur4,Press,AnaSilindirBasinci,1.11,2025-07-02 00:08:26.744000+00:00,213181.0,2025-07-02 00:08:29.524000+00:00
255445,Granit,Glazur4,Press,GercekZamanliEnerjiTuketimi,58.22,2025-07-02 00:08:26.744000+00:00,213181.0,2025-07-02 00:08:29.524000+00:00
255446,Granit,Glazur4,Press,ArizaAlarmMesaji1,0,2025-07-02 00:08:26.744000+00:00,213181.0,2025-07-02 00:08:29.524000+00:00
255447,Granit,Glazur4,Press,ArizaAlarmMesaji4,0,2025-07-02 00:08:26.744000+00:00,213181.0,2025-07-02 00:08:29.524000+00:00
255448,Granit,Glazur4,Press,SorunAlarmMesaji5,1792,2025-07-02 00:08:26.744000+00:00,213181.0,2025-07-02 00:08:29.524000+00:00
255449,Granit,Glazur4,Press,SorunAlarmMesaji6,0,2025-07-02 00:08:26.744000+00:00,213181.0,2025-07-02 00:08:29.524000+00:00
255450,Granit,Glazur4,Press,SorunAlarmMesaji7,5377,2025-07-02 00:08:26.744000+00:00,213181.0,2025-07-02 00:08:29.524000+00:00
255451,Granit,Glazur4,Press,SorunAlarmMesaji9,805670913,2025-07-02 00:08:26.744000+00:00,213181.0,2025-07-02 00:08:29.524000+00:00
255452,Granit,Glazur4,Press,SorunAlarmMesaji10,16777216,2025-07-02 00:08:26.744000+00:00,213181.0,2025-07-02 00:08:29.524000+00:00
255453,Granit,Glazur4,Press,MaksimumBasinckN,33128,2025-07-02 00:08:26.744000+00:00,213181.0,2025-07-02 00:08:29.524000+00:00
255454,Granit,Glazur4,Press,CaprazKirisinEnAltKonumu,159.14,2025-07-02 00:08:26.744000+00:00,213181.0,2025-07-02 00:08:29.524000+00:00
255455,Granit,Glazur4,Press,KamyonDurusSuresi,184989.53,2025-07-02 00:08:26.744000+00:00,213181.0,2025-07-02 00:08:29.524000+00:00
255456,Granit,Glazur4,Press,AtaletEgzozu,0,2025-07-02 00:08:26.744000+00:00,213181.0,2025-07-02 00:08:29.524000+00:00
255457,Granit,Glazur4,Press,BirincilEgzoz,672,2025-07-02 00:08:26.744000+00:00,213181.0,2025-07-02 00:08:29.524000+00:00
255458,Granit,Glazur4,Press,IkincilSikistirma,0,2025-07-02 00:08:26.744000+00:00,213181.0,2025-07-02 00:08:29.524000+00:00
255459,Granit,Glazur4,Press,DorduncuBaski,0,2025-07-02 00:08:26.744000+00:00,213181.0,2025-07-02 00:08:29.524000+00:00
255460,Granit,Glazur4,Press,BeklemeSuresi,100,2025-07-02 00:08:26.744000+00:00,213181.0,2025-07-02 00:08:29.524000+00:00
255461,Granit,Glazur4,Press,CaprazKirisYukariHareketi,1522,2025-07-02 00:08:26.744000+00:00,213181.0,2025-07-02 00:08:29.524000+00:00
255462,Granit,Glazur4,Press,IkincilBasinckN,3126,2025-07-02 00:08:26.744000+00:00,213181.0,2025-07-02 00:08:29.524000+00:00
255463,Granit,Glazur4,Press,UcuncuBasinckN,6020,2025-07-02 00:08:26.744000+00:00,213181.0,2025-07-02 00:08:29.524000+00:00
255464,Granit,Glazur4,Press,BesKatBasinc,33128,2025-07-02 00:08:26.744000+00:00,213181.0,2025-07-02 00:08:29.524000+00:00
255465,Granit,Glazur4,Press,BirincilBasincMPa,1.02,2025-07-02 00:08:26.744000+00:00,213181.0,2025-07-02 00:08:29.524000+00:00
255466,Granit,Glazur4,Press,IkincilBasincMPa,2.29,2025-07-02 00:08:26.744000+00:00,213181.0,2025-07-02 00:08:29.524000+00:00
255467,Granit,Glazur4,Press,IkincilEgzozYuksekligi,0,2025-07-02 00:08:26.744000+00:00,213181.0,2025-07-02 00:08:29.524000+00:00
255468,Granit,Glazur4,Press,UcuncuEgzozYuksekligi,0,2025-07-02 00:08:26.744000+00:00,213181.0,2025-07-02 00:08:29.524000+00:00
255469,Granit,Glazur4,Press,HatAkimiB,88.02,2025-07-02 00:08:26.744000+00:00,213181.0,2025-07-02 00:08:29.524000+00:00
255470,Granit,Glazur4,Press,SistemBasinci,0,2025-07-02 00:08:31.930000+00:00,213182.0,2025-07-02 00:08:35.577000+00:00
255471,Granit,Glazur4,Press,GercekZamanliEnerjiTuketimi,146.4,2025-07-02 00:08:31.930000+00:00,213182.0,2025-07-02 00:08:35.577000+00:00
255472,Granit,Glazur4,Press,ArizaAlarmMesaji4,0,2025-07-02 00:08:31.930000+00:00,213182.0,2025-07-02 00:08:35.577000+00:00
255473,Granit,Glazur4,Press,SorunAlarmMesaji6,0,2025-07-02 00:08:31.930000+00:00,213182.0,2025-07-02 00:08:35.577000+00:00
255474,Granit,Glazur4,Press,SorunAlarmMesaji7,5377,2025-07-02 00:08:31.930000+00:00,213182.0,2025-07-02 00:08:35.577000+00:00
255475,Granit,Glazur4,Press,SorunAlarmMesaji9,958763009,2025-07-02 00:08:31.930000+00:00,213182.0,2025-07-02 00:08:35.577000+00:00
255476,Granit,Glazur4,Press,PreslemeHizi,69,2025-07-02 00:08:31.930000+00:00,213182.0,2025-07-02 00:08:35.577000+00:00
255477,Granit,Glazur4,Press,CaprazKirisinEnAltKonumu,159.16,2025-07-02 00:08:31.930000+00:00,213182.0,2025-07-02 00:08:35.577000+00:00
255478,Granit,Glazur4,Press,YuzeyBasinci,371.17,2025-07-02 00:08:31.930000+00:00,213182.0,2025-07-02 00:08:35.577000+00:00
255479,Granit,Glazur4,Press,ToplamDurusSuresi,339083.56,2025-07-02 00:08:31.930000+00:00,213182.0,2025-07-02 00:08:35.577000+00:00
255480,Granit,Glazur4,Press,AtaletEgzozu,0,2025-07-02 00:08:31.930000+00:00,213182.0,2025-07-02 00:08:35.577000+00:00
255481,Granit,Glazur4,Press,BirincilEgzoz,674,2025-07-02 00:08:31.930000+00:00,213182.0,2025-07-02 00:08:35.577000+00:00
255482,Granit,Glazur4,Press,IkincilSikistirma,0,2025-07-02 00:08:31.930000+00:00,213182.0,2025-07-02 00:08:35.577000+00:00
255483,Granit,Glazur4,Press,UcuncuEgzoz,0,2025-07-02 00:08:31.930000+00:00,213182.0,2025-07-02 00:08:35.577000+00:00
255484,Granit,Glazur4,Press,DorduncuBaski,0,2025-07-02 00:08:31.930000+00:00,213182.0,2025-07-02 00:08:35.577000+00:00
255485,Granit,Glazur4,Press,UcuncuBasinckN,6020,2025-07-02 00:08:31.930000+00:00,213182.0,2025-07-02 00:08:35.577000+00:00
255486,Granit,Glazur4,Press,BirincilBasincMPa,1.13,2025-07-02 00:08:31.930000+00:00,213182.0,2025-07-02 00:08:35.577000+00:00
255487,Granit,Glazur4,Press,DorduncuBasincMPa,6.16,2025-07-02 00:08:31.930000+00:00,213182.0,2025-07-02 00:08:35.577000+00:00
255488,Granit,Glazur4,Press,IkincilEgzozYuksekligi,0,2025-07-02 00:08:31.930000+00:00,213182.0,2025-07-02 00:08:35.577000+00:00
255489,Granit,Glazur4,Press,DorduncuEgzozYuksekligi,0,2025-07-02 00:08:31.930000+00:00,213182.0,2025-07-02 00:08:35.577000+00:00
255490,Granit,Glazur4,Press,HatAkimiA,212.44,2025-07-02 00:08:31.930000+00:00,213182.0,2025-07-02 00:08:35.577000+00:00
255491,Granit,Glazur4,Press,HatAkimiC,196.31,2025-07-02 00:08:31.930000+00:00,213182.0,2025-07-02 00:08:35.577000+00:00
255492,Granit,Glazur4,Press,ToplamBirimEnerjiTuketimi,0.33,2025-07-02 00:08:31.930000+00:00,213182.0,2025-07-02 00:08:35.577000+00:00
255493,Granit,Glazur4,Press,UrunNo,0,2025-07-02 00:08:31.930000+00:00,213182.0,2025-07-02 00:08:35.577000+00:00
255494,Granit,Glazur4,Press,EjektorKonumu,0.52,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255495,Granit,Glazur4,Press,AnaSilindirBasinci,3.09,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255496,Granit,Glazur4,Press,CalismaDurumunaBasin,16,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255497,Granit,Glazur4,Press,ArizaAlarmMesaji2,0,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255498,Granit,Glazur4,Press,ArizaAlarmMesaji3,0,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255499,Granit,Glazur4,Press,ArizaAlarmMesaji4,0,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255500,Granit,Glazur4,Press,SorunAlarmMesaji7,5377,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255501,Granit,Glazur4,Press,SorunAlarmMesaji8,689251096,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255502,Granit,Glazur4,Press,SorunAlarmMesaji9,1213566977,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255503,Granit,Glazur4,Press,SorunAlarmMesaji10,16777216,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255504,Granit,Glazur4,Press,BasincliOransalValfVer,0,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255505,Granit,Glazur4,Press,CaprazKirisOransalValfGeriBeslemesi,0.54,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255506,Granit,Glazur4,Press,PreslemeHizi,69,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255507,Granit,Glazur4,Press,CaprazKirisinEnAltKonumu,159.14,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255508,Granit,Glazur4,Press,TuglaKalinligi,9.78,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255509,Granit,Glazur4,Press,YuzeyBasinci,371.17,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255510,Granit,Glazur4,Press,PresDurusSuresi,5125.71,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255511,Granit,Glazur4,Press,AltUniteninDurusSuresi,148968.3,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255512,Granit,Glazur4,Press,ToplamDurusSuresi,339083.56,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255513,Granit,Glazur4,Press,AtaletEgzozu,0,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255514,Granit,Glazur4,Press,BirincilPresleme,250,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255515,Granit,Glazur4,Press,UcuncuBasinc,0,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255516,Granit,Glazur4,Press,UcuncuEgzoz,0,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255517,Granit,Glazur4,Press,BeklemeSuresi,104,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255518,Granit,Glazur4,Press,CaprazKirisYukariHareketi,1522,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255519,Granit,Glazur4,Press,DorduncuBasinckN,8424,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255520,Granit,Glazur4,Press,IkincilBasincMPa,2.29,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255521,Granit,Glazur4,Press,BirincilEgzozYuksekligi,1.62,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255522,Granit,Glazur4,Press,UcuncuEgzozYuksekligi,0,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255523,Granit,Glazur4,Press,HatAkimiB,233.86,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255524,Granit,Glazur4,Press,ToplamBirimEnerjiTuketimi,0.33,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255525,Granit,Glazur4,Press,UrunNo,0,2025-07-02 00:08:36.940000+00:00,213183.0,2025-07-02 00:08:41.489000+00:00
255526,Granit,Glazur4,Press,CaprazKirisinKonumu,40.43,2025-07-02 00:08:57.296000+00:00,213187.0,2025-07-02 00:08:59.453000+00:00
255527,Granit,Glazur4,Press,EjektorKonumu,9.27,2025-07-02 00:08:57.296000+00:00,213187.0,2025-07-02 00:08:59.453000+00:00
255528,Granit,Glazur4,Press,ArizaAlarmMesaji3,0,2025-07-02 00:08:57.296000+00:00,213187.0,2025-07-02 00:08:59.453000+00:00
255529,Granit,Glazur4,Press,ArizaAlarmMesaji4,0,2025-07-02 00:08:57.296000+00:00,213187.0,2025-07-02 00:08:59.453000+00:00
255530,Granit,Glazur4,Press,SorunAlarmMesaji6,0,2025-07-02 00:08:57.296000+00:00,213187.0,2025-07-02 00:08:59.453000+00:00
255531,Granit,Glazur4,Press,SorunAlarmMesaji8,689251128,2025-07-02 00:08:57.296000+00:00,213187.0,2025-07-02 00:08:59.453000+00:00
255532,Granit,Glazur4,Press,SorunAlarmMesaji9,2238025729,2025-07-02 00:08:57.296000+00:00,213187.0,2025-07-02 00:08:59.453000+00:00
255533,Granit,Glazur4,Press,IsinOransalValfVer,0,2025-07-02 00:08:57.296000+00:00,213187.0,2025-07-02 00:08:59.453000+00:00
255534,Granit,Glazur4,Press,YagSicakligi,40.89,2025-07-02 00:08:57.296000+00:00,213187.0,2025-07-02 00:08:59.453000+00:00
255535,Granit,Glazur4,Press,PreslemeHizi,69,2025-07-02 00:08:57.296000+00:00,213187.0,2025-07-02 00:08:59.453000+00:00
255536,Granit,Glazur4,Press,CaprazKirisinEnAltKonumu,159.11,2025-07-02 00:08:57.296000+00:00,213187.0,2025-07-02 00:08:59.453000+00:00
255537,Granit,Glazur4,Press,PresDurusSuresi,5125.71,2025-07-02 00:08:57.296000+00:00,213187.0,2025-07-02 00:08:59.453000+00:00
255538,Granit,Glazur4,Press,ToplamDurusSuresi,339083.56,2025-07-02 00:08:57.296000+00:00,213187.0,2025-07-02 00:08:59.453000+00:00
255539,Granit,Glazur4,Press,BirincilEgzoz,672,2025-07-02 00:08:57.296000+00:00,213187.0,2025-07-02 00:08:59.453000+00:00
255540,Granit,Glazur4,Press,BesBaski,684,2025-07-02 00:08:57.296000+00:00,213187.0,2025-07-02 00:08:59.453000+00:00
255541,Granit,Glazur4,Press,BirincilBasinckN,1550,2025-07-02 00:08:57.296000+00:00,213187.0,2025-07-02 00:08:59.453000+00:00
255542,Granit,Glazur4,Press,BesKatBasinc,33229,2025-07-02 00:08:57.296000+00:00,213187.0,2025-07-02 00:08:59.453000+00:00
255543,Granit,Glazur4,Press,BirincilBasincMPa,1.13,2025-07-02 00:08:57.296000+00:00,213187.0,2025-07-02 00:08:59.453000+00:00
255544,Granit,Glazur4,Press,DorduncuBasincMPa,6.16,2025-07-02 00:08:57.296000+00:00,213187.0,2025-07-02 00:08:59.453000+00:00
255545,Granit,Glazur4,Press,IkincilEgzozYuksekligi,0,2025-07-02 00:08:57.296000+00:00,213187.0,2025-07-02 00:08:59.453000+00:00
255546,Granit,Glazur4,Press,HatAkimiC,207.19,2025-07-02 00:08:57.296000+00:00,213187.0,2025-07-02 00:08:59.453000+00:00
255547,Granit,Glazur4,Press,ToplamBirimEnerjiTuketimi,0.33,2025-07-02 00:08:57.296000+00:00,213187.0,2025-07-02 00:08:59.453000+00:00
255548,Granit,Glazur4,Press,UrunNo,0,2025-07-02 00:08:57.296000+00:00,213187.0,2025-07-02 00:08:59.453000+00:00
255549,Granit,Glazur4,Press,CaprazKirisinKonumu,88.29,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255550,Granit,Glazur4,Press,EjektorKonumu,22.27,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255551,Granit,Glazur4,Press,SistemBasinci,0,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255552,Granit,Glazur4,Press,ArizaAlarmMesaji2,0,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255553,Granit,Glazur4,Press,ArizaAlarmMesaji4,0,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255554,Granit,Glazur4,Press,SorunAlarmMesaji5,1792,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255555,Granit,Glazur4,Press,SorunAlarmMesaji6,0,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255556,Granit,Glazur4,Press,SorunAlarmMesaji7,5377,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255557,Granit,Glazur4,Press,SorunAlarmMesaji8,689251156,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255558,Granit,Glazur4,Press,SorunAlarmMesaji9,326471681,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255559,Granit,Glazur4,Press,CaprazKirisOransalValfGeriBeslemesi,3.87,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255560,Granit,Glazur4,Press,YagSicakligi,40.96,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255561,Granit,Glazur4,Press,BaskiSuresi,4354,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255562,Granit,Glazur4,Press,PreslemeHizi,69,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255563,Granit,Glazur4,Press,MaksimumBasinc,24.05,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255564,Granit,Glazur4,Press,MaksimumBasinckN,32899,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255565,Granit,Glazur4,Press,YuzeyBasinci,371.4,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255566,Granit,Glazur4,Press,VardiyaSayisi2,1428.22,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255567,Granit,Glazur4,Press,CaprazKirisAsagiSuresi,674,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255568,Granit,Glazur4,Press,AtaletEgzozu,0,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255569,Granit,Glazur4,Press,BirincilEgzoz,678,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255570,Granit,Glazur4,Press,IkincilEgzoz,0,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255571,Granit,Glazur4,Press,UcuncuBasinc,0,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255572,Granit,Glazur4,Press,DorduncuEgzoz,0,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255573,Granit,Glazur4,Press,CevrimGecikmeSuresi,8,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255574,Granit,Glazur4,Press,IkincilBasinckN,3126,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255575,Granit,Glazur4,Press,BirincilBasincMPa,1.13,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255576,Granit,Glazur4,Press,BirincilEgzozYuksekligi,1.52,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255577,Granit,Glazur4,Press,HatAkimiC,232.71,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255578,Granit,Glazur4,Press,UrunNo,0,2025-07-02 00:09:12.567000+00:00,213190.0,2025-07-02 00:09:14.696000+00:00
255579,Granit,Glazur4,Press,CalismaDurumunaBasin,13,2025-07-02 00:09:27.842000+00:00,213193.0,2025-07-02 00:09:32.558000+00:00
255580,Granit,Glazur4,Press,ArizaDurumunaBasin,1,2025-07-02 00:09:27.842000+00:00,213193.0,2025-07-02 00:09:32.558000+00:00
255581,Granit,Glazur4,Press,ArizaAlarmMesaji2,0,2025-07-02 00:09:27.842000+00:00,213193.0,2025-07-02 00:09:32.558000+00:00
255582,Granit,Glazur4,Press,ArizaAlarmMesaji4,0,2025-07-02 00:09:27.842000+00:00,213193.0,2025-07-02 00:09:32.558000+00:00
255583,Granit,Glazur4,Press,SorunAlarmMesaji5,1792,2025-07-02 00:09:27.842000+00:00,213193.0,2025-07-02 00:09:32.558000+00:00
255584,Granit,Glazur4,Press,SorunAlarmMesaji7,5377,2025-07-02 00:09:27.842000+00:00,213193.0,2025-07-02 00:09:32.558000+00:00
255585,Granit,Glazur4,Press,SorunAlarmMesaji8,689251337,2025-07-02 00:09:27.842000+00:00,213193.0,2025-07-02 00:09:32.558000+00:00
255586,Granit,Glazur4,Press,SorunAlarmMesaji9,1097175041,2025-07-02 00:09:27.842000+00:00,213193.0,2025-07-02 00:09:32.558000+00:00
255587,Granit,Glazur4,Press,SorunAlarmMesaji10,16777216,2025-07-02 00:09:27.842000+00:00,213193.0,2025-07-02 00:09:32.558000+00:00
255588,Granit,Glazur4,Press,BasincliOransalValfGeriBildirimi,8.07,2025-07-02 00:09:27.842000+00:00,213193.0,2025-07-02 00:09:32.558000+00:00
255589,Granit,Glazur4,Press,EjektorOransalValfAyari,-0.15,2025-07-02 00:09:27.842000+00:00,213193.0,2025-07-02 00:09:32.558000+00:00
255590,Granit,Glazur4,Press,CaprazKirisinEnAltKonumu,159.09,2025-07-02 00:09:27.842000+00:00,213193.0,2025-07-02 00:09:32.558000+00:00
255591,Granit,Glazur4,Press,TuglaKalinligi,9.83,2025-07-02 00:09:27.842000+00:00,213193.0,2025-07-02 00:09:32.558000+00:00
255592,Granit,Glazur4,Press,YuzeyBasinci,372.27,2025-07-02 00:09:27.842000+00:00,213193.0,2025-07-02 00:09:32.558000+00:00
255593,Granit,Glazur4,Press,VardiyaSayisi2,1430,2025-07-02 00:09:27.842000+00:00,213193.0,2025-07-02 00:09:32.558000+00:00
255594,Granit,Glazur4,Press,ToplamCikti,1890972.25,2025-07-02 00:09:27.842000+00:00,213193.0,2025-07-02 00:09:32.558000+00:00
